Time (S),State,Target Vel (R/S),Act Vel (R/S),Target Accel (R/S/S),Act Accel (R/S/S),Iq Current (A),Id Current (A),SMA Iq (A),Torque Set (nM),Act Torque (nM),Motor Encoder Count,Wheel Encoder Count,Hall Count,MPB Encoder Count,Faults (RAW),Spare1,Spare2,UUT Serial Number,Dataset Timestamp
95.344000,1.000000,0.000000,0.000000,10.000000,10.000000,0.400000,-0.200000,0.075000,0.000000,0.828043,-9125262.000000,0.000000,0.000000,0.000000,0.000000,6,95250,T1-MX-1111-222333,11/01/2017 11:11:01
95.468000,1.000000,0.000000,0.000000,10.000000,10.000000,0.600000,-0.100000,0.137500,0.000000,0.788212,-9125280.000000,0.000000,0.000000,0.000000,0.000000,7,95375,T1-MX-1111-222333,11/01/2017 11:11:01
95.593000,1.000000,0.000000,0.000000,10.000000,10.000000,0.700000,-0.200000,0.225000,0.000000,0.747418,-9125287.000000,0.000000,0.000000,0.000000,0.000000,6,95500,T1-MX-1111-222333,11/01/2017 11:11:01
95.716000,1.000000,0.000000,0.000000,10.000000,10.000000,0.600000,-0.200000,0.312500,0.000000,0.782311,-9125287.000000,0.000000,0.000000,0.000000,0.000000,6,95625,T1-MX-1111-222333,11/01/2017 11:11:01
95.843000,1.000000,0.000000,0.000000,10.000000,10.000000,0.900000,-0.100000,0.412500,0.000000,0.860315,-9125287.000000,0.000000,0.000000,0.000000,0.000000,2,95750,T1-MX-1111-222333,11/01/2017 11:11:01
95.969000,1.000000,0.000000,-0.038000,10.000000,10.000000,0.800000,0.000000,0.500000,0.000000,0.876485,-9125288.000000,0.000000,0.000000,0.000000,0.000000,6,95875,T1-MX-1111-222333,11/01/2017 11:11:01
96.094000,1.000000,0.000000,0.000000,10.000000,10.000000,0.800000,0.200000,0.600000,0.000000,0.884253,-9125288.000000,0.000000,0.000000,0.000000,0.000000,7,96000,T1-MX-1111-222333,11/01/2017 11:11:01
96.219000,1.000000,0.000000,0.000000,10.000000,10.000000,0.600000,0.400000,0.675000,0.000000,0.877163,-9125288.000000,0.000000,0.000000,0.000000,0.000000,6,96125,T1-MX-1111-222333,11/01/2017 11:11:01
96.344000,1.000000,0.000000,0.000000,10.000000,10.000000,0.900000,-0.100000,0.737500,0.000000,0.878780,-9125288.000000,0.000000,0.000000,0.000000,0.000000,7,96250,T1-MX-1111-222333,11/01/2017 11:11:01
96.466000,1.000000,0.000000,0.000000,10.000000,10.000000,0.600000,0.100000,0.737500,0.000000,0.878158,-9125288.000000,0.000000,0.000000,0.000000,0.000000,6,96375,T1-MX-1111-222333,11/01/2017 11:11:01
96.592000,1.000000,0.000000,0.000000,10.000000,10.000000,0.600000,-0.100000,0.725000,0.000000,0.915801,-9125287.000000,0.000000,0.000000,0.000000,0.000000,2,96500,T1-MX-1111-222333,11/01/2017 11:11:01
96.718000,1.000000,0.000000,0.000000,10.000000,10.000000,0.800000,0.000000,0.750000,0.000000,0.928483,-9125287.000000,0.000000,0.000000,0.000000,0.000000,4,96625,T1-MX-1111-222333,11/01/2017 11:11:01
96.843000,1.000000,0.000000,0.000000,10.000000,10.000000,0.800000,0.200000,0.737500,0.000000,0.909461,-9125287.000000,0.000000,0.000000,0.000000,0.000000,6,96750,T1-MX-1111-222333,11/01/2017 11:11:01
96.969000,1.000000,0.000000,0.000000,10.000000,10.000000,0.800000,0.000000,0.737500,0.000000,0.937368,-9125287.000000,0.000000,0.000000,0.000000,0.000000,6,96875,T1-MX-1111-222333,11/01/2017 11:11:01
97.092000,0.000000,-1.000000,0.000000,10.000000,10.000000,0.400000,0.000000,0.687500,0.000000,0.933257,-9125287.000000,0.000000,0.000000,0.000000,0.000000,0,97000,T1-MX-1111-222333,11/01/2017 11:11:01
97.217000,0.000000,-1.000000,-0.882000,10.000000,10.000000,-9.700000,-0.200000,-0.600000,0.000000,1.001300,-9126745.000000,0.000000,0.000000,73.000000,0.000000,3,97125,T1-MX-1111-222333,11/01/2017 11:11:01
97.344000,0.000000,-1.000000,-0.958000,10.000000,10.000000,-10.600000,0.200000,-2.037500,0.000000,1.019663,-9129679.000000,0.000000,0.000000,280.000000,0.000000,5,97250,T1-MX-1111-222333,11/01/2017 11:11:01
97.468000,0.000000,-1.000000,-1.035000,10.000000,10.000000,-10.000000,-0.200000,-3.362500,0.000000,1.011438,-9132907.000000,0.000000,0.000000,484.000000,0.000000,7,97375,T1-MX-1111-222333,11/01/2017 11:11:01
97.593000,0.000000,-1.000000,-0.997000,10.000000,10.000000,-10.000000,0.100000,-4.687500,0.000000,1.059459,-9136153.000000,0.000000,0.000000,706.000000,0.000000,6,97500,T1-MX-1111-222333,11/01/2017 11:11:01
97.722000,0.000000,-1.000000,-1.035000,10.000000,10.000000,-6.900000,0.100000,-5.650000,0.000000,1.099692,-9139532.000000,0.000000,0.000000,937.000000,0.000000,5,97625,T1-MX-1111-222333,11/01/2017 11:11:01
97.842000,0.000000,-1.000000,-0.958000,10.000000,10.000000,-13.300000,0.000000,-7.412500,0.000000,1.173751,-9142600.000000,0.000000,0.000000,1133.000000,0.000000,9,97750,T1-MX-1111-222333,11/01/2017 11:11:01
97.969000,0.000000,-1.000000,-0.997000,10.000000,10.000000,-10.000000,-0.100000,-8.762500,0.000000,1.206843,-9145889.000000,0.000000,0.000000,1363.000000,0.000000,3,97875,T1-MX-1111-222333,11/01/2017 11:11:01
98.096000,0.000000,-2.000000,-0.997000,10.000000,10.000000,-11.100000,0.000000,-10.200000,0.000000,1.253167,-9149100.000000,0.000000,0.000000,1566.000000,0.000000,0,98000,T1-MX-1111-222333,11/01/2017 11:11:01
98.219000,0.000000,-2.000000,-2.070000,10.000000,10.000000,-10.000000,0.000000,-10.237500,0.000000,1.284146,-9154084.000000,0.000000,0.000000,1903.000000,0.000000,8,98125,T1-MX-1111-222333,11/01/2017 11:11:01
98.343000,0.000000,-2.000000,-1.994000,10.000000,10.000000,-10.400000,0.100000,-10.212500,0.000000,1.309383,-9160741.000000,0.000000,0.000000,2350.000000,0.000000,7,98250,T1-MX-1111-222333,11/01/2017 11:11:01
98.469000,0.000000,-2.000000,-1.955000,10.000000,10.000000,-12.500000,-0.200000,-10.525000,0.000000,1.360991,-9167250.000000,0.000000,0.000000,2756.000000,0.000000,6,98375,T1-MX-1111-222333,11/01/2017 11:11:01
98.591000,0.000000,-2.000000,-1.994000,10.000000,10.000000,-12.600000,0.300000,-10.850000,0.000000,1.426681,-9173663.000000,0.000000,0.000000,3217.000000,0.000000,6,98500,T1-MX-1111-222333,11/01/2017 11:11:01
98.719000,0.000000,-2.000000,-1.917000,10.000000,10.000000,-14.200000,0.000000,-11.762500,0.000000,1.423036,-9180186.000000,0.000000,0.000000,3637.000000,0.000000,3,98625,T1-MX-1111-222333,11/01/2017 11:11:01
98.843000,0.000000,-2.000000,-1.955000,10.000000,10.000000,-13.400000,-0.100000,-11.775000,0.000000,1.441681,-9186657.000000,0.000000,0.000000,4083.000000,0.000000,7,98750,T1-MX-1111-222333,11/01/2017 11:11:01
98.968000,0.000000,-2.000000,-1.994000,10.000000,10.000000,-12.900000,-0.200000,-12.137500,0.000000,1.408766,-9193171.000000,0.000000,0.000000,4504.000000,0.000000,6,98875,T1-MX-1111-222333,11/01/2017 11:11:01
99.095000,0.000000,-3.000000,-1.994000,10.000000,10.000000,-12.900000,-0.200000,-12.362500,0.000000,1.344851,-9199729.000000,0.000000,0.000000,4967.000000,0.000000,0,99000,T1-MX-1111-222333,11/01/2017 11:11:01
99.216000,0.000000,-3.000000,-3.029000,10.000000,10.000000,-12.600000,0.000000,-12.687500,0.000000,1.297250,-9207899.000000,0.000000,0.000000,5481.000000,0.000000,8,99125,T1-MX-1111-222333,11/01/2017 11:11:01
99.343000,0.000000,-3.000000,-2.952000,10.000000,10.000000,-16.100000,-0.200000,-13.400000,0.000000,1.254925,-9217728.000000,0.000000,0.000000,6168.000000,0.000000,4,99250,T1-MX-1111-222333,11/01/2017 11:11:01
99.468000,0.000000,-3.000000,-3.029000,10.000000,10.000000,-12.100000,0.300000,-13.350000,0.000000,1.263542,-9227539.000000,0.000000,0.000000,6792.000000,0.000000,6,99375,T1-MX-1111-222333,11/01/2017 11:11:01
99.593000,0.000000,-3.000000,-2.991000,10.000000,10.000000,-13.300000,-0.100000,-13.437500,0.000000,1.262995,-9237321.000000,0.000000,0.000000,7468.000000,0.000000,6,99500,T1-MX-1111-222333,11/01/2017 11:11:01
99.717000,0.000000,-3.000000,-2.991000,10.000000,10.000000,-10.500000,-0.200000,-12.975000,0.000000,1.258142,-9247099.000000,0.000000,0.000000,8111.000000,0.000000,6,99625,T1-MX-1111-222333,11/01/2017 11:11:01
99.842000,0.000000,-3.000000,-2.991000,10.000000,10.000000,-12.200000,0.000000,-12.825000,0.000000,1.213457,-9256941.000000,0.000000,0.000000,8796.000000,0.000000,3,99750,T1-MX-1111-222333,11/01/2017 11:11:01
99.966000,0.000000,-3.000000,-2.991000,10.000000,10.000000,-10.000000,0.000000,-12.462500,0.000000,1.211088,-9266713.000000,0.000000,0.000000,9428.000000,0.000000,5,99875,T1-MX-1111-222333,11/01/2017 11:11:01
100.092000,0.000000,-4.000000,-2.991000,10.000000,10.000000,-10.900000,0.000000,-12.212500,0.000000,1.134576,-9276436.000000,0.000000,0.000000,10100.000000,0.000000,0,100000,T1-MX-1111-222333,11/01/2017 11:11:01
100.216000,0.000000,-4.000000,-4.141000,10.000000,10.000000,-10.600000,0.300000,-11.962500,0.000000,1.129224,-9287923.000000,0.000000,0.000000,10847.000000,0.000000,3,100125,T1-MX-1111-222333,11/01/2017 11:11:01
100.344000,0.000000,-4.000000,-3.988000,10.000000,10.000000,-14.800000,-0.200000,-11.800000,0.000000,1.140717,-9301042.000000,0.000000,0.000000,11768.000000,0.000000,3,100250,T1-MX-1111-222333,11/01/2017 11:11:01
100.469000,0.000000,-4.000000,-4.026000,10.000000,10.000000,-13.700000,0.100000,-12.000000,0.000000,1.128873,-9314200.000000,0.000000,0.000000,12610.000000,0.000000,7,100375,T1-MX-1111-222333,11/01/2017 11:11:01
100.592000,0.000000,-4.000000,-4.026000,10.000000,10.000000,-13.400000,0.100000,-12.012500,0.000000,1.144117,-9327168.000000,0.000000,0.000000,13454.000000,0.000000,7,100500,T1-MX-1111-222333,11/01/2017 11:11:01
100.716000,0.000000,-4.000000,-3.988000,10.000000,10.000000,-11.500000,0.000000,-12.137500,0.000000,1.135931,-9340166.000000,0.000000,0.000000,14349.000000,0.000000,4,100625,T1-MX-1111-222333,11/01/2017 11:11:01
100.843000,0.000000,-4.000000,-3.988000,10.000000,10.000000,-13.400000,0.000000,-12.287500,0.000000,1.117568,-9353201.000000,0.000000,0.000000,15275.000000,0.000000,3,100750,T1-MX-1111-222333,11/01/2017 11:11:01
100.969000,0.000000,-4.000000,-3.911000,10.000000,10.000000,-16.500000,0.100000,-13.100000,0.000000,1.073392,-9366215.000000,0.000000,0.000000,16143.000000,0.000000,6,100875,T1-MX-1111-222333,11/01/2017 11:11:01
101.094000,0.000000,-5.000000,-3.988000,10.000000,10.000000,-13.500000,0.100000,-13.425000,0.000000,1.093835,-9379316.000000,0.000000,0.000000,16983.000000,0.000000,0,101000,T1-MX-1111-222333,11/01/2017 11:11:01
101.218000,0.000000,-5.000000,-5.062000,10.000000,10.000000,-13.300000,0.200000,-13.762500,0.000000,1.139347,-9394055.000000,0.000000,0.000000,17983.000000,0.000000,7,101125,T1-MX-1111-222333,11/01/2017 11:11:01
101.344000,0.000000,-5.000000,-5.062000,10.000000,10.000000,-12.600000,0.200000,-13.487500,0.000000,1.144794,-9410565.000000,0.000000,0.000000,19046.000000,0.000000,6,101250,T1-MX-1111-222333,11/01/2017 11:11:01
101.468000,0.000000,-5.000000,-5.023000,10.000000,10.000000,-12.100000,0.100000,-13.287500,0.000000,1.138957,-9426722.000000,0.000000,0.000000,20167.000000,0.000000,6,101375,T1-MX-1111-222333,11/01/2017 11:11:01
101.594000,0.000000,-5.000000,-4.947000,10.000000,10.000000,-15.400000,-0.100000,-13.537500,0.000000,1.146634,-9443052.000000,0.000000,0.000000,21209.000000,0.000000,6,101500,T1-MX-1111-222333,11/01/2017 11:11:01
101.720000,0.000000,-5.000000,-4.985000,10.000000,10.000000,-14.100000,0.100000,-13.862500,0.000000,1.097500,-9459302.000000,0.000000,0.000000,22326.000000,0.000000,7,101625,T1-MX-1111-222333,11/01/2017 11:11:01
101.845000,0.000000,-5.000000,-5.023000,10.000000,10.000000,-10.400000,-0.100000,-13.487500,0.000000,1.067777,-9475581.000000,0.000000,0.000000,23450.000000,0.000000,8,101750,T1-MX-1111-222333,11/01/2017 11:11:01
101.967000,0.000000,-5.000000,-5.023000,10.000000,10.000000,-12.900000,-0.200000,-13.037500,0.000000,1.046734,-9491815.000000,0.000000,0.000000,24500.000000,0.000000,8,101875,T1-MX-1111-222333,11/01/2017 11:11:01
102.093000,0.000000,-6.000000,-4.947000,10.000000,10.000000,-14.400000,0.100000,-13.150000,5.000000,1.053761,-9508002.000000,0.000000,0.000000,25620.000000,0.000000,0,102000,T1-MX-1111-222333,11/01/2017 11:11:01
102.218000,0.000000,-6.000000,-6.020000,10.000000,10.000000,-16.100000,-0.100000,-13.500000,5.000000,1.157452,-9526071.000000,0.000000,0.000000,26838.000000,0.000000,4,102125,T1-MX-1111-222333,11/01/2017 11:11:01
102.344000,0.000000,-6.000000,-5.982000,10.000000,10.000000,-17.400000,-0.100000,-14.100000,5.000000,1.418410,-9545771.000000,0.000000,0.000000,28188.000000,0.000000,5,102250,T1-MX-1111-222333,11/01/2017 11:11:01
102.469000,0.000000,-6.000000,-6.020000,10.000000,10.000000,-15.800000,0.600000,-14.562500,5.000000,1.715322,-9565107.000000,0.000000,0.000000,29430.000000,0.000000,7,102375,T1-MX-1111-222333,11/01/2017 11:11:01
102.595000,0.000000,-6.000000,-5.982000,10.000000,10.000000,-16.400000,0.000000,-14.687500,5.000000,2.100807,-9584888.000000,0.000000,0.000000,30768.000000,0.000000,7,102500,T1-MX-1111-222333,11/01/2017 11:11:01
102.717000,0.000000,-6.000000,-5.982000,10.000000,10.000000,-17.500000,0.300000,-15.112500,5.000000,2.380456,-9604194.000000,0.000000,0.000000,31704.000000,0.000000,8,102625,T1-MX-1111-222333,11/01/2017 11:11:01
102.843000,0.000000,-6.000000,-6.059000,10.000000,10.000000,-15.300000,0.000000,-15.725000,5.000000,2.609503,-9623681.000000,0.000000,0.000000,33331.000000,0.000000,4,102750,T1-MX-1111-222333,11/01/2017 11:11:01
102.968000,0.000000,-6.000000,-5.982000,10.000000,10.000000,-17.700000,-0.300000,-16.325000,5.000000,2.932278,-9643195.000000,0.000000,0.000000,34668.000000,0.000000,5,102875,T1-MX-1111-222333,11/01/2017 11:11:01
103.095000,16.000000,-7.000000,-5.944000,10.000000,10.000000,-19.800000,0.400000,-17.000000,5.000000,3.161072,-9662874.000000,0.000000,0.000000,36046.000000,0.000000,0,103000,T1-MX-1111-222333,11/01/2017 11:11:01
103.219000,16.000000,-7.000000,-7.017000,10.000000,10.000000,-18.800000,-0.200000,-17.337500,5.000000,3.419318,-9683912.000000,0.000000,0.000000,37347.000000,0.000000,8,103125,T1-MX-1111-222333,11/01/2017 11:11:01
103.344000,16.000000,-7.000000,-7.017000,10.000000,10.000000,-19.900000,0.100000,-17.650000,5.000000,3.663261,-9706935.000000,0.000000,0.000000,38965.000000,0.000000,7,103250,T1-MX-1111-222333,11/01/2017 11:11:01
103.469000,16.000000,-7.000000,-7.017000,10.000000,10.000000,-18.300000,0.400000,-17.962500,5.000000,3.779868,-9729679.000000,0.000000,0.000000,40431.000000,0.000000,7,103375,T1-MX-1111-222333,11/01/2017 11:11:01
103.593000,16.000000,-7.000000,-7.017000,10.000000,10.000000,-18.400000,-0.800000,-18.212500,5.000000,3.860852,-9752419.000000,0.000000,0.000000,41888.000000,0.000000,6,103500,T1-MX-1111-222333,11/01/2017 11:11:01
103.723000,16.000000,-7.000000,-6.941000,10.000000,10.000000,-19.600000,1.200000,-18.475000,5.000000,3.993262,-9775346.000000,0.000000,0.000000,43099.000000,0.000000,6,103625,T1-MX-1111-222333,11/01/2017 11:11:01
103.843000,16.000000,-7.000000,-7.017000,10.000000,10.000000,-19.800000,0.100000,-19.037500,5.000000,4.098307,-9798043.000000,0.000000,0.000000,44953.000000,0.000000,11,103750,T1-MX-1111-222333,11/01/2017 11:11:01
103.969000,16.000000,-7.000000,-7.017000,10.000000,10.000000,-19.700000,-0.100000,-19.287500,5.000000,4.176766,-9820762.000000,0.000000,0.000000,45561.000000,0.000000,6,103875,T1-MX-1111-222333,11/01/2017 11:11:01
104.093000,16.000000,-8.000000,-6.979000,10.000000,10.000000,-19.900000,0.000000,-19.300000,5.000000,4.373238,-9843648.000000,0.000000,0.000000,48014.000000,0.000000,0,104000,T1-MX-1111-222333,11/01/2017 11:11:01
104.217000,16.000000,-8.000000,-7.976000,10.000000,10.000000,-25.100000,0.700000,-20.087500,5.000000,4.436779,-9867956.000000,0.000000,0.000000,48755.000000,0.000000,5,104125,T1-MX-1111-222333,11/01/2017 11:11:01
104.345000,16.000000,-8.000000,-7.976000,10.000000,10.000000,-23.500000,-1.000000,-20.537500,5.000000,4.471005,-9894278.000000,0.000000,0.000000,51363.000000,0.000000,4,104250,T1-MX-1111-222333,11/01/2017 11:11:01
104.468000,16.000000,-8.000000,-8.015000,10.000000,10.000000,-20.200000,1.100000,-20.775000,5.000000,4.537490,-9920158.000000,0.000000,0.000000,53028.000000,0.000000,7,104375,T1-MX-1111-222333,11/01/2017 11:11:01
104.595000,16.000000,-8.000000,-7.976000,10.000000,10.000000,-21.700000,-0.200000,-21.187500,5.000000,4.709689,-9946362.000000,0.000000,0.000000,54873.000000,0.000000,6,104500,T1-MX-1111-222333,11/01/2017 11:11:01
104.719000,16.000000,-8.000000,-7.976000,10.000000,10.000000,-22.700000,0.100000,-21.575000,5.000000,4.726254,-9972325.000000,0.000000,0.000000,56539.000000,0.000000,8,104625,T1-MX-1111-222333,11/01/2017 11:11:01
104.842000,16.000000,-8.000000,-8.053000,10.000000,10.000000,-18.800000,-0.600000,-21.450000,5.000000,4.848806,-9998321.000000,0.000000,0.000000,58208.000000,0.000000,7,104750,T1-MX-1111-222333,11/01/2017 11:11:01
104.969000,16.000000,-8.000000,-8.015000,10.000000,10.000000,-21.700000,-0.800000,-21.700000,5.000000,4.836568,-10024527.000000,0.000000,0.000000,59546.000000,0.000000,4,104875,T1-MX-1111-222333,11/01/2017 11:11:01
105.096000,16.000000,-9.000000,-8.053000,10.000000,10.000000,-18.700000,0.100000,-21.550000,5.000000,4.779685,-10050511.000000,0.000000,0.000000,61770.000000,0.000000,0,105000,T1-MX-1111-222333,11/01/2017 11:11:01
105.219000,16.000000,-9.000000,-9.012000,10.000000,10.000000,-24.700000,0.100000,-21.500000,5.000000,4.861653,-10078240.000000,0.000000,0.000000,63149.000000,0.000000,8,105125,T1-MX-1111-222333,11/01/2017 11:11:01
105.345000,16.000000,-9.000000,-8.973000,10.000000,10.000000,-22.800000,0.100000,-21.412500,5.000000,4.940377,-10107548.000000,0.000000,0.000000,65599.000000,0.000000,6,105250,T1-MX-1111-222333,11/01/2017 11:11:01
105.468000,16.000000,-9.000000,-9.012000,10.000000,10.000000,-23.100000,0.400000,-21.775000,5.000000,4.968310,-10136808.000000,0.000000,0.000000,67414.000000,0.000000,8,105375,T1-MX-1111-222333,11/01/2017 11:11:01
105.594000,16.000000,-9.000000,-8.973000,10.000000,10.000000,-24.600000,-0.300000,-22.137500,5.000000,4.945611,-10166272.000000,0.000000,0.000000,69483.000000,0.000000,5,105500,T1-MX-1111-222333,11/01/2017 11:11:01
105.719000,16.000000,-9.000000,-8.973000,10.000000,10.000000,-25.000000,-0.400000,-22.425000,5.000000,4.938782,-10195436.000000,0.000000,0.000000,71393.000000,0.000000,5,105625,T1-MX-1111-222333,11/01/2017 11:11:01
105.844000,16.000000,-9.000000,-8.935000,10.000000,10.000000,-23.800000,0.500000,-23.050000,5.000000,4.938912,-10224912.000000,0.000000,0.000000,73431.000000,0.000000,7,105750,T1-MX-1111-222333,11/01/2017 11:11:01
105.968000,16.000000,-9.000000,-9.012000,10.000000,10.000000,-23.500000,0.500000,-23.275000,5.000000,4.949573,-10253989.000000,0.000000,0.000000,75318.000000,0.000000,7,105875,T1-MX-1111-222333,11/01/2017 11:11:01
106.093000,16.000000,-10.000000,-8.973000,10.000000,10.000000,-21.900000,1.300000,-23.675000,5.000000,5.026166,-10283250.000000,0.000000,0.000000,77322.000000,0.000000,0,106000,T1-MX-1111-222333,11/01/2017 11:11:01
106.217000,16.000000,-10.000000,-10.009000,10.000000,10.000000,-21.800000,-0.500000,-23.312500,5.000000,5.041639,-10314282.000000,0.000000,0.000000,79467.000000,0.000000,6,106125,T1-MX-1111-222333,11/01/2017 11:11:01
106.342000,16.000000,-10.000000,-10.009000,10.000000,10.000000,-23.700000,0.300000,-23.425000,5.000000,5.014698,-10347106.000000,0.000000,0.000000,81529.000000,0.000000,4,106250,T1-MX-1111-222333,11/01/2017 11:11:01
106.469000,16.000000,-10.000000,-9.932000,10.000000,10.000000,-25.400000,0.300000,-23.712500,5.000000,5.088266,-10379695.000000,0.000000,0.000000,83761.000000,0.000000,4,106375,T1-MX-1111-222333,11/01/2017 11:11:01
106.593000,16.000000,-10.000000,-9.932000,10.000000,10.000000,-23.900000,0.000000,-23.625000,5.000000,5.046384,-10412309.000000,0.000000,0.000000,85854.000000,0.000000,7,106500,T1-MX-1111-222333,11/01/2017 11:11:01
106.720000,16.000000,-10.000000,-10.009000,10.000000,10.000000,-22.800000,0.600000,-23.350000,5.000000,5.092689,-10444893.000000,0.000000,0.000000,88150.000000,0.000000,6,106625,T1-MX-1111-222333,11/01/2017 11:11:01
106.843000,16.000000,-10.000000,-10.009000,10.000000,10.000000,-21.800000,0.600000,-23.100000,5.000000,5.033639,-10477376.000000,0.000000,0.000000,90376.000000,0.000000,8,106750,T1-MX-1111-222333,11/01/2017 11:11:01
106.967000,16.000000,-10.000000,-10.009000,10.000000,10.000000,-21.100000,0.600000,-22.800000,5.000000,4.981524,-10509887.000000,0.000000,0.000000,92460.000000,0.000000,6,106875,T1-MX-1111-222333,11/01/2017 11:11:01
107.093000,16.000000,-11.000000,-10.009000,10.000000,10.000000,-23.500000,0.200000,-23.000000,5.000000,5.042032,-10542384.000000,0.000000,0.000000,94691.000000,0.000000,0,107000,T1-MX-1111-222333,11/01/2017 11:11:01
107.219000,16.000000,-11.000000,-11.044000,10.000000,10.000000,-23.000000,1.100000,-23.150000,5.000000,5.027571,-10576900.000000,0.000000,0.000000,96870.000000,0.000000,6,107125,T1-MX-1111-222333,11/01/2017 11:11:01
